image_name,right_elbow_angle,left_elbow_angle,right_shoulder_angle,left_shoulder_angle
frame_0019.jpg,161.75461529720167,160.3704379814504,137.63052501212923,142.79059218086027
frame_0020 (2).jpg,97.76795627085993,95.1719979452754,168.52007143697165,166.30760320000522
frame_0020.jpg,164.66081443238053,160.3138485675449,133.66128634237563,141.4828176189105
frame_0021 (2).jpg,100.23529353842018,93.31707807184866,166.00740568886332,164.56730793369218
frame_0021.jpg,162.23742710637453,158.57154405369994,136.21666200038044,143.94204655268078
frame_0022 (2).jpg,110.4358284594676,90.43326827569014,161.2173276972235,163.92282331268441
frame_0022.jpg,165.8228573735984,166.4280952878833,132.34627715832013,139.53656460325476
frame_0023 (2).jpg,112.70485812640591,95.27901850929273,159.98121441752627,160.57695142306596
frame_0023.jpg,163.50457031715914,162.66686362779677,133.66058804706938,141.77069366420642
frame_0024 (2).jpg,118.32678316613368,107.75704669353429,157.4969819177977,155.89709641793291
frame_0024.jpg,162.19977894686633,165.25232286572975,139.8174026357622,141.8399673072536
frame_0025 (2).jpg,119.53923785033119,113.37851804133504,155.99271844815527,153.60698527650243
frame_0025.jpg,159.3369960692419,167.90809553761483,141.74028089699863,140.18309072671687
frame_0026 (2).jpg,124.79910878474101,117.43709516049469,154.05862226103582,151.9592424757765
frame_0026.jpg,168.62147811457464,170.4892142549428,130.12158203115223,135.45576706792457
frame_0027 (2).jpg,130.4871938061034,117.65627142234995,151.50548698422512,150.81405974532944
frame_0027.jpg,168.06961365654507,172.40156579340663,131.68588835870037,135.17257469360467
frame_0028 (2).jpg,131.70568495615115,120.6050069158095,151.07364547405408,148.29412918193725
frame_0028.jpg,170.08844841148507,172.030931107454,129.74841827617539,137.33851531773746
frame_0029 (2).jpg,137.3244724712887,130.2541333207684,145.83111002453217,145.76411863187263
frame_0029.jpg,170.168886246107,171.56061554885758,129.88879285110275,137.43144863748108
frame_0030 (2).jpg,141.80270588214466,130.0279287729644,144.80210601827207,144.43238638623797
frame_0030.jpg,167.8036008230947,168.0568168337273,133.328713366903,139.80294519586025
frame_0031 (2).jpg,145.76750731400548,132.71826235621836,142.4035127022512,144.11418464753004
frame_0031.jpg,161.97565475813312,167.09093451679215,137.45022313518575,139.23194032295333
frame_0032 (2).jpg,149.14661396523906,135.0406158280773,140.99998299709947,144.54269428312287
frame_0032.jpg,166.5375525594904,167.10478430341504,132.43627477444312,138.63892080452717
frame_0033 (2).jpg,150.250067580127,141.32531226872976,139.76916817168328,139.77649718867215
frame_0033.jpg,166.3066649497714,166.60606893074905,131.6937946504709,139.33852538404767
frame_0034 (2).jpg,154.09797326820777,146.02828263640623,134.97840447320647,138.96315637904075
frame_0034.jpg,164.1411559625557,165.3861211856913,133.8914992848524,139.41084532846736
frame_0035 (2).jpg,154.72476241187567,148.691314460597,136.4451704304756,137.43751352139398
frame_0035.jpg,163.838247479795,162.5908031344428,131.92436760152972,141.41317040856117
frame_0036 (2).jpg,156.50173287351237,149.15784671201905,135.1942633299788,137.6393939726065
frame_0036.jpg,157.5832670535029,160.2699189860254,138.5402372347933,142.26234766207398
frame_0037 (2).jpg,161.48303986675984,157.53241917258197,130.61557372117764,134.89847216481292
frame_0037.jpg,156.41566316839155,153.65974313918073,140.5998860223369,146.36038530535123
frame_0038 (2).jpg,164.93870982865522,158.9693632009098,131.13157884651253,133.0580173084658
frame_0038.jpg,155.25467067845182,147.61432341947298,142.1431178698777,146.34989576334567
frame_0039 (2).jpg,164.56959829786118,160.40953035494823,130.3226849537217,133.039951245245
frame_0039.jpg,150.34417987226487,147.07604996458213,144.40166928934394,147.165957585596
frame_0040 (2).jpg,162.96048293799626,159.0495736270517,131.43676960737167,133.60498326549788
frame_0040.jpg,142.1772028154437,138.31166237889522,148.28228089943988,151.6067470320523
frame_0041 (2).jpg,167.38010608905526,159.39402428220112,130.88601760523932,131.56062584594648
frame_0041.jpg,167.6303906852144,161.50326960179785,68.87546265738523,46.39357225680367
frame_0042 (2).jpg,161.43315145305948,157.3464479227313,131.4979420908,134.88839933237367
frame_0042.jpg,140.18849870780548,133.989807852683,150.0012475792103,150.9292547187932
frame_0043 (2).jpg,162.1225122887549,157.0454018162254,133.0946264188223,135.11738820013804
frame_0043.jpg,133.48238626285118,126.62900217863067,152.769414637365,152.8855268341607
frame_0044 (2).jpg,157.48936803185495,151.63023231127386,134.44966335768086,137.30562192095084
frame_0044.jpg,129.00112960353556,125.26313016660255,154.58648193470376,154.16401682508504
frame_0045 (2).jpg,154.88333480486662,147.24976622899882,137.1258097174065,139.45006153441565
frame_0045.jpg,124.53294173542525,112.82676881754303,157.19747066965112,158.94752043449708
frame_0046 (2).jpg,150.3240442306758,143.217534477585,138.81008624132286,140.71858189783964
frame_0046.jpg,114.80170105773693,116.17027025548197,161.08543591783857,160.59600839253335
frame_0047 (2).jpg,148.616465945184,138.61533779314144,139.1865669802445,142.227063204507
frame_0047.jpg,108.64908433083298,107.25085856010324,164.73261049737036,162.59882219443793
frame_0048 (2).jpg,144.88078325373132,130.91409204018575,141.6699903730868,145.80791174925457
frame_0048.jpg,102.4736744334795,98.51567751176023,166.55735490797466,165.16932610679555
frame_0049 (2).jpg,144.01587551016448,133.13956548904943,143.24390363487063,143.904210597649
frame_0049.jpg,100.19431216751849,96.7068020055522,168.97212622990926,169.0251871990695
frame_0050 (2).jpg,139.04181701937296,131.03207175071188,147.46870427718017,144.82732486270575
frame_0050.jpg,94.36202052414276,93.19591411470637,171.86091321057154,171.9944301291702
frame_0051 (2).jpg,132.5336737626987,121.68160039080577,150.3643195526012,148.43358161625088
frame_0051.jpg,92.2001530421722,86.89614119420854,175.14904290151193,175.10408431401103
frame_0052 (2).jpg,130.0103614444848,118.08337795933417,150.90194708330122,151.1475169298902
frame_0052.jpg,88.25369049118417,88.63959210192931,178.43404338150427,179.0500167584918
frame_0053 (2).jpg,127.03898472531012,121.14926363325985,154.16739574427422,152.50606547092318
frame_0053.jpg,83.80797784357122,83.96840900207386,178.33197324023823,177.94417211066244
frame_0054 (2).jpg,121.61012407302144,113.67000146936908,156.37021802504577,155.51220271216087
frame_0054.jpg,80.68097001709084,80.10229342911454,174.16038784936092,175.67469240977036
frame_0055 (2).jpg,114.2388472394979,103.77062627485876,160.91008777587598,161.45544236972333
frame_0055.jpg,76.8839787258757,76.68611950062053,172.4117057354366,173.64588077499482
frame_0056 (2).jpg,108.74542824169905,98.87430761795869,164.17113975989935,161.99552929309874
frame_0056.jpg,78.07605745042186,77.0554145520544,170.51453345245602,171.989586273581
frame_0057 (2).jpg,96.88781555244658,96.49221228140702,172.75308407685935,166.67708273432828
frame_0057.jpg,74.57281490153066,76.63415017666819,166.78572067872793,170.04644275462795
frame_0058 (2).jpg,85.76090589675454,89.74582486387047,177.6675023964831,173.25744417073523
frame_0058.jpg,75.47320583485708,73.24409669865004,164.20969833158125,167.17069946246855
frame_0059 (2).jpg,79.79001588796054,85.33045177211147,177.01073901773665,179.03850344871034
frame_0059.jpg,79.25396782750192,84.43369109542154,163.99105455246007,162.54695867136465
frame_0060 (2).jpg,76.42028389238375,79.76402876048147,171.69586409300894,173.3922822227583
frame_0060.jpg,73.93492507698518,71.76080528385147,161.84201846555752,163.15914925326703
frame_0061 (2).jpg,71.68843286045275,75.96370988010125,165.52306062134753,169.7301214775162
frame_0061.jpg,15.950625743360163,68.02973064658276,157.9568085165039,161.94508865698378
frame_0062 (2).jpg,68.24552158014737,70.90079353552302,161.25217295821886,163.1738139632246
frame_0062.jpg,78.20742051800052,68.38161859464304,158.2950805750621,162.86598994660272
frame_0063 (2).jpg,63.85535391881626,65.93347612917329,158.38327765746118,159.18372387043814
frame_0063.jpg,75.20648599455455,70.16307519165392,158.55341238829567,161.14374462545945
frame_0064 (2).jpg,63.50974012927573,61.48789760374971,155.31660001973236,153.18188547411282
frame_0064.jpg,74.37334235692173,70.93914743023431,158.04600444511763,159.78521826842737
frame_0065 (2).jpg,60.37018442117251,58.381173008884616,151.877346918223,151.05063960602305
frame_0065.jpg,73.3092214934013,71.5463733560486,156.9076279571537,160.02023776058573
frame_0066 (2).jpg,59.07333830123817,53.48882163773072,148.9156363427521,144.02055079134033
frame_0066.jpg,71.8908101658743,72.16210001535951,158.39694523365722,160.06821956394907
frame_0067 (2).jpg,53.875878321679465,55.28652333967329,147.1470753905541,142.8443634968607
frame_0067.jpg,72.91709283681195,74.23778052309194,160.0871936037297,163.95780401982776
frame_0068 (2).jpg,54.175378829371304,53.56166075367017,144.75808542866272,140.89052374576994
frame_0068.jpg,72.82414331126581,72.38264430211945,163.97265108010987,164.1130940639046
frame_0069 (2).jpg,55.79892198975555,58.88862490433796,142.06107984396715,138.72446610458522
frame_0069.jpg,70.96732668917714,71.34841297500277,164.79830476775712,167.2502113418658
frame_0070 (2).jpg,53.68968747284727,58.9679939540331,140.76585237098323,137.3648762011275
frame_0070.jpg,73.68500997627658,73.7312049328512,168.26442649580372,169.9058245544917
frame_0071 (2).jpg,61.0776502790157,50.91411655311158,140.10612446686878,134.80190003796858
frame_0071.jpg,74.29265119475353,71.64305426970621,171.32297663800688,173.057338199092
frame_0072 (2).jpg,61.90317625562528,54.82393323424364,140.1114977157172,131.87112029173244
frame_0072.jpg,78.50588587841679,80.78784388924959,176.0624557185812,174.0881904348695
frame_0073 (2).jpg,60.57728533669451,56.3583317423152,139.82208186374848,133.61380635721804
frame_0073.jpg,81.48662136786048,78.35229136594887,179.33818577219122,179.03645846887872
frame_0074 (2).jpg,59.679266493177074,54.73641586236699,138.98724794246579,136.41751622496284
frame_0074.jpg,87.44733682731334,80.7587576664768,175.94863262839644,178.1166195768237
frame_0075 (2).jpg,57.75699863682563,58.52527145616901,139.70821052457336,137.73077173085375
frame_0075.jpg,87.51222550131739,84.65226381740763,173.3705653360291,173.9662192490286
frame_0076 (2).jpg,56.51495765774821,58.646977530464014,139.8442591542962,138.87011931362798
frame_0076.jpg,90.82121416391448,93.44760536788804,170.59264072304669,167.78374846880095
frame_0077 (2).jpg,55.601493383079465,56.030166576908705,140.8994542264921,138.2300714527245
frame_0077.jpg,95.29550802859458,95.98345809496114,169.13350329818522,164.29322773957338
frame_0078 (2).jpg,55.22624043932438,58.86853131179773,143.09985462412635,139.31561382030398
frame_0078.jpg,100.80374853248779,102.8571437357352,165.24960839858372,161.7841741273387
frame_0079 (2).jpg,53.357178726902596,55.50421182905391,146.3722334555077,140.86353667989468
frame_0079.jpg,112.07395755506874,113.05819902906276,162.03307762768446,158.2084634277909
frame_0080 (2).jpg,55.18509841693632,58.77559443459952,146.15706881881283,142.7677969563689
frame_0080.jpg,123.1698385376912,116.32902478696118,158.2016639342753,155.13855822194918
frame_0081 (2).jpg,56.380829822382566,61.947767933179364,148.2364939090004,146.6692723664661
frame_0081.jpg,122.52839371178831,125.44846744699402,157.96817715538646,152.70011965415674
frame_0082 (2).jpg,58.73735668372974,59.93843345250585,149.87700596131123,148.70854545875446
frame_0082.jpg,129.0564267299793,127.54810977608713,154.79846577592937,151.0412937386167
frame_0083 (2).jpg,57.94917412925964,64.82973372335175,153.24014619719577,151.36827776833516
frame_0083.jpg,141.57020336464578,134.5421407473135,151.2906369020929,149.2449371831771
frame_0084 (2).jpg,61.15956584967821,69.71555494587575,153.78177175765785,155.4240026489528
frame_0084.jpg,174.37191386366686,134.86075752117264,85.00211524034697,148.9175726365404
frame_0085 (2).jpg,62.60165032530606,68.28367977352046,157.05937667440259,157.58967835432415
frame_0085.jpg,142.94036923260802,138.11136597713988,148.082702074658,153.05237312084395
frame_0086 (2).jpg,66.96132585520448,73.07443288541198,157.91224325327863,161.41226133031662
frame_0086.jpg,148.52452135632322,139.7455636021778,151.5372740938539,149.9626789930038
frame_0087 (2).jpg,65.02367469092147,76.41916637823721,161.41001492179436,163.66263715760084
frame_0087.jpg,142.91732927169429,130.4641596979349,141.20972282649697,172.0109988644586
frame_0088 (2).jpg,68.45212806473128,75.81471479444336,163.71306339543202,167.13898405191392
frame_0088.jpg,153.2330027824771,142.70751890434343,145.49888500596495,148.59080584548
frame_0089 (2).jpg,73.15436441230473,79.49744177473278,166.1820741701661,172.78599040840538
frame_0089.jpg,165.46255841650495,144.42926372558603,81.348939634692,150.26461560747717
frame_0090 (2).jpg,73.66047147475972,81.18423076840733,166.75327988147512,173.9402027192917
frame_0090.jpg,153.0597935767306,149.5273679345829,145.66828102262704,144.59994451560942
frame_0091 (2).jpg,78.5294848014579,83.978245139228,170.74308251851642,178.52156090548561
frame_0091.jpg,170.89490633486375,85.60847626485987,77.54469766283502,152.5136902352029
frame_0092 (2).jpg,77.81686835571521,85.32612565567604,173.31172557809464,179.42202127391823
frame_0092.jpg,154.53833060677934,152.2465345228369,142.03229189145205,143.77641848166283
frame_0093 (2).jpg,81.65622973083795,87.7836880145047,177.81130616634036,176.3173573523476
frame_0093.jpg,169.30791962239184,147.96687924966375,81.52718388897031,146.05183094419078
frame_0094 (2).jpg,86.23543350608266,92.9122552930459,178.04467896469325,172.95950882190255
frame_0094.jpg,158.42304527753765,156.12006474361837,137.7461936109865,141.22676538129932
frame_0095 (2).jpg,90.60604505584128,93.50668263985845,174.5042582126406,170.52985520775295
frame_0095.jpg,158.1142674901447,160.77719992822978,136.34488511571888,139.0679693424974
frame_0096 (2).jpg,90.98492256012057,91.27210408281377,173.3652001907547,169.27873579889072
frame_0096.jpg,159.80354842837414,162.88853515457055,134.90112358695552,139.00864370836575
frame_0097 (2).jpg,91.82578030461754,97.23557278978411,172.19585470958603,166.5160634897699
frame_0097.jpg,159.65997347753188,163.25417201922656,135.33585473497354,140.9162637566876
frame_0098 (2).jpg,98.28049252498869,95.30596098320953,168.25331258795998,164.9027407628017
frame_0098.jpg,158.40086105049,168.37417885863698,134.27573893128599,139.48159301885948
frame_0099 (2).jpg,105.75864489027501,98.86202327523095,166.29929087403102,163.7519029869244
frame_0099.jpg,160.25758379589237,168.22853584722446,134.56135592437988,138.2807344716888
frame_0100 (2).jpg,110.89357472523335,100.67615776785857,162.32872051597718,161.130295593411
frame_0100.jpg,162.13213092016883,168.90725400434815,134.03448907350796,136.72034835357874
frame_0101 (2).jpg,114.0384278554023,107.82904633545817,160.55695355660131,158.15947733894143
frame_0101.jpg,164.3353552190459,171.47326332170505,131.7847361289765,134.90943436601194
frame_0102 (2).jpg,117.27719818873375,105.06091384323234,159.25330936858012,157.71787120423133
frame_0102.jpg,164.75069176471047,169.9699450598959,131.25792220937964,137.10058642968704
frame_0103 (2).jpg,123.29132748616902,115.97781244357407,156.14876034001838,151.8203082172069
frame_0103.jpg,166.67247491948282,171.64970502237375,128.65227029655355,136.51297442423447
frame_0104 (2).jpg,127.11300637373198,119.08158984592895,154.2154508552839,150.08289508485197
frame_0104.jpg,163.96941343940262,168.00595433230646,130.43971359544648,138.63819413985973
frame_0105 (2).jpg,125.79993891290674,125.64421515347448,153.67325939955307,148.88395503555367
frame_0105.jpg,169.22974136174255,170.62848191191418,128.85821235039666,136.4241892863133
frame_0106 (2).jpg,130.18500348453358,125.12313465759706,152.2901528332543,149.17075174198243
frame_0106.jpg,167.58495606540157,169.3512840628758,133.03662478629684,137.51111751098122
frame_0107 (2).jpg,131.38452413767536,127.4725564385624,150.4152640818945,147.60572859472552
frame_0107.jpg,166.38304397429772,167.94601281658663,130.19165186410854,137.52492991517207
frame_0108 (2).jpg,138.10488260438626,132.01527131317374,148.2338249469434,144.29237017947136
frame_0108.jpg,162.80503075218002,166.2849492772738,132.11401671752165,138.19196826296485
frame_0109 (2).jpg,134.17038004367947,130.77180516793578,148.2179932017044,145.49870742431085
frame_0109.jpg,158.69595872585035,158.7068949006451,134.92679841681698,140.67655070028331
frame_0110 (2).jpg,139.34224350366145,136.94358151852708,145.81164419751047,142.127031609049
frame_0110.jpg,158.67071401457864,154.8649701441004,139.218468708509,143.25541409695344
frame_0111 (2).jpg,136.81418266122756,137.90031623355358,146.4703169670493,142.91818985736055
frame_0111.jpg,153.9800374292039,152.44613972048163,141.25020570693255,144.5988918050852
frame_0112 (2).jpg,139.78709078186336,137.96930869025522,144.436388803641,142.72322686586222
frame_0112.jpg,153.78656121951116,150.9049767190974,140.7761033238194,144.73943369459607
frame_0113 (2).jpg,145.2155539137494,142.13491356159383,142.0837254691646,142.08831620103808
frame_0113.jpg,149.58122407229075,142.71893846321694,143.77876475967116,147.76085234853207
frame_0114 (2).jpg,150.3323338390774,138.4491750777526,138.72580006336815,142.08347825993982
frame_0114.jpg,146.8783719083268,140.97102589062183,146.73593408950566,148.52043018985879
frame_0115 (2).jpg,153.06999835514637,143.68859824680928,137.59652131838862,139.3832551940643
frame_0115.jpg,143.23296742746274,137.11546322134097,149.14449793149794,149.84221420227715
frame_0116 (2).jpg,153.84234292966036,149.4320023635607,137.1232427722594,138.7372526485703
frame_0116.jpg,136.0873886594568,129.58882473796848,152.10690199260662,151.83497775992424
frame_0117 (2).jpg,154.51314376747104,151.43404482446937,135.40199167865467,137.42523050226512
frame_0117.jpg,133.16642381098572,122.45669176308044,153.45407354923097,154.06190628812084
frame_0118 (2).jpg,155.63207305450894,153.98488105523168,135.39553291567557,137.39176005085184
frame_0118.jpg,129.75089805231858,117.87199629064494,155.94039170900973,156.24100442102338
frame_0119 (2).jpg,155.36181447658532,156.67667327332737,134.84435885980375,136.0041784389762
frame_0119.jpg,118.02577095384459,114.85800378530017,158.47638560940678,157.8079572037213
frame_0120 (2).jpg,154.90444023248094,155.31684055225546,135.13565372794542,136.39903398906205
frame_0120.jpg,115.6650095585761,109.83621704065861,160.26056690737983,159.27304974811432
frame_0121 (2).jpg,156.14920212628843,153.41788101523287,135.04749364268815,137.06431233530404
frame_0121.jpg,114.98427976071105,105.53850484874418,164.1310181026464,160.74514377690903
frame_0122 (2).jpg,155.1992449680586,155.47506895558544,135.19014532772366,135.81511468530607
frame_0122.jpg,112.31239802894724,104.91117587643714,165.04329245517852,162.0482825335772
frame_0123 (2).jpg,156.13333759548286,150.91859723517524,136.148151640642,138.15556017589907
frame_0123.jpg,101.46904363301432,98.90605721222774,167.77216216997613,163.25695183734936
frame_0124 (2).jpg,156.0759159268954,146.5002066182901,136.8439584007738,138.87940373793518
frame_0124.jpg,94.18579243110186,97.06311762231616,170.73565396805813,165.63099783874435
frame_0125 (2).jpg,150.52786659498676,140.77967667867148,138.42455211270922,141.30739627371193
frame_0125.jpg,88.41504934248339,91.80971066753321,174.2880200278195,169.1767133170375
frame_0126 (2).jpg,149.4760496745786,141.50468384041608,140.09637869671297,140.4376032627123
frame_0126.jpg,90.10267223538328,90.21535847463477,176.68303504333244,171.73319389922509
frame_0127 (2).jpg,149.444556480325,137.3739276413566,141.18234795905633,142.11868854359128
frame_0127.jpg,86.81582188959477,90.10961132929319,177.84286075378174,175.41234733864732
frame_0128 (2).jpg,147.8787962582415,132.54899110841333,142.55466861910907,144.23529513111006
frame_0128.jpg,88.01765849588332,84.03350557949508,179.7541591838995,177.8289849539855
frame_0129 (2).jpg,141.6269567873496,131.4140283391649,144.22250436196748,144.87569945214838
frame_0129.jpg,82.83372946744744,78.14625470419095,177.96636743377405,177.67098410433604
frame_0130 (2).jpg,135.30152653854788,127.78473022308368,149.1384937993766,146.66585955181887
frame_0130.jpg,80.34669582560836,75.74652022166008,175.73432010229087,178.20313298083016
frame_0131 (2).jpg,130.91599190855987,124.76398346719596,150.76707045465807,148.95439630491296
frame_0131.jpg,81.93841160115788,75.95356638653905,173.67771525918388,175.4025805086459
frame_0132 (2).jpg,130.26244465272313,123.66156188003285,151.4660757280134,151.63987304079822
frame_0132.jpg,77.79350474887605,76.8517529567814,171.11292634236963,172.63605994180767
frame_0133 (2).jpg,127.28828733358249,115.94693139967968,154.9675220601173,153.38112371814682
frame_0133.jpg,81.6231683195268,54.03797464622333,32.1667133086852,54.198518117008476
frame_0134 (2).jpg,121.55358242889649,116.61432234570616,157.06931793904317,154.75437984273253
frame_0134.jpg,32.83062718886232,24.334588195170085,140.0701388612464,167.79398327058715
frame_0135 (2).jpg,112.82242723575602,101.03417896088717,163.31880591577357,160.67010108953014
frame_0135.jpg,95.4207255201002,104.20422334596188,17.14278517790181,19.402719995374934
frame_0136 (2).jpg,107.12213910626961,103.95905125301456,164.33011601636463,162.4060496867559
frame_0136.jpg,27.95624193371626,64.27740698724344,164.3295619480348,167.2647029160445
frame_0137 (2).jpg,100.24414484368836,99.0647988267904,169.3110050496572,167.17277141241777
frame_0137.jpg,88.64895144457417,94.88023141721129,164.4059096117812,163.23684793769928
frame_0138 (2).jpg,92.6890498291026,102.70770101419421,173.3617525284525,166.95630363575086
frame_0138.jpg,136.37622748517552,130.42417878621666,127.55372130813737,155.62096150203723
frame_0139 (2).jpg,91.53241711146939,103.64169334449203,174.59279093658745,168.10545898991828
frame_0139.jpg,10.18953545660445,0.11330151481344493,127.21592256308745,120.35740498647256
frame_0140 (2).jpg,83.33667692187923,91.48923389999017,179.98420035368298,175.72466805474895
frame_0140.jpg,70.63118117702957,64.56277843846703,41.853891636766285,55.853295187902816
frame_0141 (2).jpg,81.63165554031339,84.42574848028775,176.44966199281941,179.83165980860207
frame_0141.jpg,77.63849983280313,64.74615087916533,163.67793573514845,167.33483552497458
frame_0142 (2).jpg,75.77210704373572,81.05106835162933,170.67245115764538,174.51044778920405
frame_0142.jpg,76.87211983540766,71.04241593948886,166.0448966025668,167.08468472898912
frame_0143 (2).jpg,71.28448134067368,83.29126847802488,166.52425098318218,174.56644911746935
frame_0143.jpg,71.44476821847778,67.9744025303631,167.43942132674826,167.40072342732512
frame_0144 (2).jpg,68.02035325846306,73.46734256721263,162.5896330781881,170.72157330633098
frame_0144.jpg,75.43965041039081,69.92442508119935,169.94596676238936,168.84934203624815
frame_0145 (2).jpg,64.02952088782884,71.73447550871583,159.66877230121054,164.4371252525863
frame_0145.jpg,76.34783590018947,73.2664680472862,170.57947402962225,170.91522042503232
frame_0146 (2).jpg,63.45938457638053,67.5575565281392,157.71675097619513,160.2919116938619
frame_0146.jpg,77.60928923063761,77.35315588347231,175.47929805895512,175.13597623570888
frame_0147 (2).jpg,60.39323322165298,62.41040206797673,156.76442008345413,154.81811189138682
frame_0147.jpg,79.44998326659626,73.50957589649964,178.0740393406284,179.7779999061234
frame_0148 (2).jpg,61.349958990771725,63.34191365254761,155.17248080406955,150.39134898974032
frame_0148.jpg,83.98444542794306,86.9983786327755,178.6379458322457,177.0628560864312
frame_0149 (2).jpg,57.63817347224552,59.702714273704906,152.42109287350436,146.74318233162387
frame_0149.jpg,84.85126936725712,86.08033085365825,175.70001251966525,174.5522229361061
frame_0150 (2).jpg,57.953593503818006,60.3591273160014,149.9418729090971,145.72831565314124
frame_0150.jpg,88.71938950853858,94.68514667517418,172.4600515812835,169.60547867662305
frame_0151 (2).jpg,56.411522718136524,60.78408859427101,148.34543836865777,143.15370046579622
frame_0151.jpg,95.77793258903066,100.24730506862511,169.36808384835908,166.83171636261935
frame_0152 (2).jpg,58.518927773227226,60.36934328072779,144.8858368915689,142.75464592560118
frame_0152.jpg,103.75004374998804,111.87227481960373,166.61272038463292,162.50399635636188
frame_0153 (2).jpg,55.447073577493526,56.673762005910056,146.1654748925336,141.6012011531338
frame_0153.jpg,107.72889625755846,106.5345826231002,163.86600925001795,159.71001040065374
frame_0154 (2).jpg,57.48023245660594,50.36554416660688,143.9210792438244,141.0544194290692
frame_0154.jpg,112.70291651101691,114.935590880342,160.47794725460176,155.9122804188359
frame_0155 (2).jpg,57.70225490016619,56.77391583043434,144.50416963916177,139.13454759470108
frame_0155.jpg,120.8948713215857,127.61921798145433,155.76841020635172,151.57974932401416
frame_0156 (2).jpg,58.094530612805485,54.58965510712128,145.07240241165138,141.1525230570811
frame_0156.jpg,128.53133416448824,129.48778018577104,153.21317535897649,149.81421513413542
frame_0157 (2).jpg,55.59343860109086,59.61881871258017,145.52768889095188,140.2692973985403
frame_0157.jpg,135.1357306972483,132.63634563770972,152.87970979010373,149.78635438448651
frame_0158 (2).jpg,54.502285688357446,61.93745410121922,146.8850736982828,142.4078990748136
frame_0158.jpg,139.01984395093942,141.45560202131077,150.1794321585141,147.44479510427817
frame_0159 (2).jpg,56.31097077800592,60.374089475293815,147.63422860707965,143.08929836250982
frame_0159.jpg,145.91212430452475,145.68936794349665,147.17102395161794,143.99245491344385
